group,N,sample,seed,order_per_subinterval,rank,h1_gap,eta_f_h1,cluster_relative_error,splitting_relative_error,lower_external_gap_relative,upper_external_gap_relative,maximum_coordinate_frequency,measurement_and_solve_seconds,index_success,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
validation,512,48,2031150192,512,151,0.0003059423392676558,0.0005844260626592124,7.43341459870305e-08,2.1074669798580292e-08,0.2139572566059668,0.24574254873353457,104.09814953885319,0.5843236999353394,1,35.91529798519393,67.99127740128947,67.99128047475604,100.06726014456851,117.84172507633173,117.84172689665564,149.91770635713792,149.9177095166039,186.75886681495186,186.75887693865027
validation,512,49,2031150193,128,148,0.0003140980619805032,0.0005592152955505361,7.859399774325404e-08,1.779607177130345e-08,0.21395727291358832,0.24574256902620634,93.52127925814405,0.28181950002908707,1,35.9152974088645,67.99127846019458,67.99127903298836,100.06725777042253,117.84172470721207,117.8417255820016,149.91770748728496,149.91771015523108,186.75887049580967,186.75887323598752
validation,512,49,2031150193,256,148,0.00031409791423258953,0.0005592152928368114,7.859387148158724e-08,1.779599991969426e-08,0.2139572729135667,0.24574256902624844,93.52127925814405,0.3690234998939559,1,35.91529740886401,67.99127846019563,67.99127903298901,100.06725777042301,117.84172470721245,117.84172558199668,149.9177074872768,149.91771015521215,186.75887049579705,186.75887323599497
validation,512,49,2031150193,512,148,0.00031409800719360553,0.000559215254348797,7.85939511060618e-08,1.7796053192259386e-08,0.21395727291359978,0.24574256902617317,93.52127925814405,0.5970375000033528,1,35.91529740886361,67.99127846019324,67.9912790329896,100.06725777043007,117.84172470721114,117.84172558199568,149.91770748728075,149.91771015522409,186.7588704957977,186.75887323599073
validation,512,50,2031150194,128,154,0.0003350054320347419,0.0005630637229750336,8.920390134596042e-08,5.690071895599487e-08,0.21395724741816086,0.24574248091133727,132.88460033881137,0.27994000003673136,1,35.91529760422538,67.99127588626615,67.99127911878618,100.06725672542622,117.84172373672637,117.84172513235103,149.91770321541858,149.9177117458434,186.75885887644364,186.7588764175235
validation,512,50,2031150194,256,154,0.00033500544230828075,0.0005630637309758564,8.920387802736429e-08,5.6900729193427316e-08,0.21395724741812408,0.24574248091135284,132.88460033881137,0.37101859995163977,1,35.91529760422534,67.99127588626537,67.99127911878628,100.0672567254233,117.841723736724,117.84172513235151,149.91770321541355,149.9177117458399,186.75885887644247,186.75887641752232
validation,512,50,2031150194,512,154,0.00033500537934142474,0.0005630637263735508,8.92038672211856e-08,5.6900709287308676e-08,0.21395724741812958,0.24574248091137862,132.88460033881137,0.5703284000046551,1,35.91529760422527,67.9912758862652,67.99127911878591,100.06725672542278,117.84172373672699,117.84172513235205,149.91770321541492,149.9177117458383,186.75885887644472,186.75887641752473
validation,512,51,2031150195,128,150,0.00037204908314378944,0.0005675204554741606,1.0956138174805323e-07,5.3132325950421785e-08,0.21395725440976388,0.2457424868424207,39.13855949365912,0.28113609994761646,1,35.9152976110163,67.99127662812295,67.99128031885964,100.06725878315301,117.84172394372081,117.84172770108141,149.917706832314,149.91771479779,186.75886281756462,186.75887237559368
validation,512,51,2031150195,256,150,0.00037204912820334584,0.0005675205130161059,1.0956143691643918e-07,5.313239837077723e-08,0.21395725440974084,0.24574248684239414,39.13855949365912,0.3524782999884337,1,35.915297611017166,67.99127662812205,67.99128031886109,100.06725878315069,117.8417239437201,117.84172770108228,149.9177068323114,149.91771479779828,186.7588628175689,186.7588723755893
validation,512,51,2031150195,512,150,0.00037204912820334584,0.0005675204644947274,1.0956145454757283e-07,5.3132416001910876e-08,0.21395725440974245,0.245742486842382,39.13855949365912,0.598184600006789,1,35.915297611016015,67.99127662812263,67.99128031886345,100.06725878315409,117.8417239437211,117.84172770108204,149.9177068323114,149.91771479780093,186.75886281756974,186.7588723755964
validation,512,52,2031150196,128,161,0.00024916151360463237,0.0005407727144163009,4.991577965533687e-08,2.9622321501599367e-08,0.21395722631399047,0.245742511697674,66.61364950695996,0.2958377000177279,1,35.915296806701456,67.99127386708244,67.99127574482675,100.06725652827556,117.84172243346416,117.84172649576946,149.91770141494837,149.91770585585863,186.7588576018756,186.75886638612917
validation,512,52,2031150196,256,161,0.0002491615287544768,0.0005407727022774763,4.991578723862016e-08,2.9622353540971272e-08,0.21395722631397948,0.24574251169771477,66.61364950695996,0.36266490002162755,1,35.91529680670229,67.99127386708307,67.99127574482891,100.06725652828258,117.84172243346555,117.84172649576745,149.9177014149447,149.91770585585977,186.75885760188285,186.75886638613275
validation,512,52,2031150196,512,161,0.0002491615091487956,0.0005407726862478487,4.99157771907698e-08,2.9622321501599367e-08,0.21395722631399797,0.24574251169769543,66.61364950695996,0.602821399923414,1,35.91529680670198,67.99127386708271,67.99127574482691,100.06725652828487,117.84172243346708,117.84172649576797,149.917701414948,149.91770585585826,186.75885760187845,186.75886638611908
validation,512,53,2031150197,128,156,0.0002339782178830164,0.0005680680475478754,4.409689206207421e-08,8.210157869698969e-09,0.2139572517994118,0.24574253515085026,52.46753731316411,0.2595209999708459,1,35.91529748195188,67.99127512319569,67.99127762176437,100.0672552867782,117.84172334731079,117.84172501276181,149.91770375265642,149.9177049835044,186.75886024556758,186.75886945627195
validation,512,53,2031150197,256,156,0.0002339782838382921,0.0005680679629251583,4.409690343699914e-08,8.210173225847635e-09,0.2139572517994242,0.2457425351509629,52.46753731316411,0.3617686000652611,1,35.915297481950326,67.99127512319596,67.99127762176045,100.06725528677964,117.8417233473104,117.84172501275935,149.91770375265583,149.9177049835061,186.75886024558616,186.75886945625223
validation,512,53,2031150197,512,156,0.00023397822594948997,0.0005680680810865994,4.4096886185029653e-08,8.210184979936737e-09,0.21395725179937625,0.24574253515080743,52.46753731316411,0.6057110999245197,1,35.91529748195209,67.99127512319379,67.9912776217654,100.06725528677693,117.84172334731127,117.8417250127622,149.91770375265148,149.9177049835035,186.75886024556027,186.75886945627073
validation,512,54,2031150198,128,150,0.0003844472582451004,0.0006576226645035509,1.1692098813672781e-07,9.098781034907833e-09,0.21395729073005448,0.2457425055767613,49.476311170757846,0.2767014999408275,1,35.9152993351086,67.99127914064586,67.99128161141734,100.0672618885435,117.84172580700577,117.84172996077,149.91771453705695,149.91771590112526,186.7588667295091,186.75888034503103
validation,512,54,2031150198,256,150,0.00038444724034047815,0.0006576224446661487,1.1692098680965323e-07,9.098796391056499e-09,0.21395729073000821,0.24574250557683427,49.476311170757846,0.3743350999429822,1,35.91529933510951,67.99127914064597,67.99128161141113,100.06726188853501,117.84172580701849,117.84172996077443,149.91771453705445,149.91771590112506,186.75886672951984,186.7588803450067
validation,512,54,2031150198,512,150,0.0003844472550684739,0.0006576226940967732,1.1692097941595201e-07,9.098759043386287e-09,0.2139572907300796,0.24574250557684452,49.476311170757846,0.6305576999438927,1,35.91529933510988,67.99127914064545,67.99128161140794,100.06726188854097,117.84172580701146,117.84172996076822,149.91771453705894,149.91771590112396,186.75886672952026,186.75888034499738
validation,512,55,2031150199,128,149,0.0003194042784032312,0.0005587255364353989,8.088777145264623e-08,1.0120491769798447e-08,0.2139572795676336,0.2457425324853044,100.74974375587483,0.28900590003468096,1,35.9152971289735,67.99127715777202,67.99127998856967,100.06726095929231,117.84172527142982,117.84172607902501,149.91770898186752,149.91771049910835,186.75886536155903,186.75887762437813
validation,512,55,2031150199,256,149,0.000319404332279953,0.0005587255129158759,8.088771628426029e-08,1.0120459161680292e-08,0.2139572795676247,0.24574253248530023,100.74974375587483,0.3825301999459043,1,35.915297128973236,67.99127715777114,67.99127998856791,100.06726095929204,117.84172527142665,117.84172607902296,149.91770898186414,149.91771049910008,186.75886536155014,186.75887762438248
validation,512,55,2031150199,512,149,0.00031940432776126054,0.0005587254994094922,8.088784538965834e-08,1.012061670439068e-08,0.21395727956759703,0.24574253248515918,100.74974375587483,0.6304786999244243,1,35.91529712897341,67.99127715777269,67.99127998857098,100.06726095929007,117.8417252714242,117.84172607902285,149.91770898185987,149.91771049911944,186.75886536154835,186.75887762438214
validation,512,56,2031150200,128,158,0.0002551266947072239,0.0005374103199703025,5.21008170447719e-08,2.88241962912846e-08,0.21395723031727512,0.2457425465506501,59.48356504081963,0.30119330005254596,1,35.91529683152014,67.99127544922705,67.99127668601031,100.06725932916969,117.84172325518465,117.84172634283512,149.91770186217724,149.9177061834344,186.75886315452934,186.75886520682332
validation,512,56,2031150200,256,158,0.00025512679305457855,0.0005374102952902078,5.210084036336803e-08,2.882422529734319e-08,0.21395723031729577,0.24574254655062505,59.48356504081963,0.40916040004231036,1,35.91529683151925,67.99127544922561,67.99127668601118,100.06725932917107,117.84172325518422,117.84172634283117,149.9177018621764,149.9177061834379,186.75886315452908,186.75886520682573
validation,512,56,2031150200,512,158,0.00025512672255780606,0.0005374104028656488,5.210084453417384e-08,2.8824208424537867e-08,0.2139572303172863,0.2457425465506205,59.48356504081963,0.715658700093627,1,35.91529683152108,67.9912754492263,67.99127668601156,100.06725932917149,117.84172325518416,117.84172634283574,149.91770186217954,149.91770618343853,186.75886315452902,186.7588652068229
validation,512,57,2031150201,128,152,0.00027980032863393015,0.0005661774858081654,6.2442862019224e-08,4.975429705011517e-09,0.2139572739263865,0.24574253562461476,105.21405461129483,0.3098938000621274,1,35.91529773277661,67.99127586729301,67.99127830848632,100.06725330697662,117.8417235806653,117.84172493086528,149.917706987985,149.91770773388998,186.75886306697885,186.75887236615662
validation,512,57,2031150201,256,152,0.0002798003845814809,0.0005661774713639333,6.2442875858716e-08,4.975446198652677e-09,0.2139572739263739,0.24574253562452186,105.21405461129483,0.40527069999370724,1,35.91529773277573,67.99127586729479,67.99127830848533,100.06725330697621,117.84172358066351,117.84172493086677,149.91770698798462,149.91770773389206,186.758863066967,186.75887236615898
validation,512,57,2031150201,512,152,0.00027980040481782626,0.0005661774795144313,6.244288856071551e-08,4.975450179876405e-09,0.21395727392639638,0.24574253562454992,105.21405461129483,0.7560643000761047,1,35.91529773277608,67.99127586729331,67.99127830848568,100.067253306976,117.84172358066448,117.84172493086471,149.91770698798592,149.91770773389396,186.7588630669731,186.758872366166
validation,512,58,2031150202,128,153,0.000269273782561272,0.0005023072787174879,5.8064566392519354e-08,1.4940103203043085e-08,0.2139572576419888,0.24574258149216308,120.87170961511859,0.3113712000194937,1,35.91529601551214,67.99127765553393,67.99127884347705,100.0672591881215,117.84172416328379,117.84172522191979,149.9177048377201,149.91770707750598,186.75886928695212,186.75887148905375
validation,512,58,2031150202,256,153,0.00026927395820215683,0.0005023072493631466,5.806457947368303e-08,1.4940066613701203e-08,0.21395725764202825,0.24574258149208839,120.87170961511859,0.3803182999836281,1,35.91529601551161,67.99127765553325,67.99127884347578,100.0672591881233,117.84172416329302,117.84172522192132,149.91770483772754,149.91770707750794,186.75886928694288,186.7588714890599
validation,512,58,2031150202,512,153,0.0002692738320375892,0.0005023072379348671,5.8064550467624443e-08,1.4940030024359317e-08,0.21395725764204804,0.24574258149209996,120.87170961511859,0.5630007000872865,1,35.91529601551119,67.991277655534,67.99127884347624,100.06725918812643,117.84172416328725,117.84172522191949,149.91770483772868,149.9177070775036,186.75886928694027,186.7588714890621
validation,512,59,2031150203,128,148,0.0003810947249223718,0.0005975728011494886,1.147319661110871e-07,3.175942571567517e-08,0.2139572813170055,0.24574256387800292,159.72994718340712,0.4375745999859646,1,35.915297815952336,67.9912791521914,67.99128040038316,100.067259819385,117.84172401088904,117.8417276465478,149.9177108116521,149.91771557295212,186.7588751417239,186.75887706689767
validation,512,59,2031150203,256,148,0.000381094750267619,0.0005975728131425303,1.1473177406443773e-07,3.1759482779881944e-08,0.21395728131682093,0.24574256387831306,159.72994718340712,0.5250837000785396,1,35.915297815948875,67.9912791521941,67.99128040037364,100.06725981928876,117.8417240108741,117.84172764653812,149.91771081161477,149.91771557292333,186.7588751417416,186.75887706671082
validation,512,59,2031150203,512,148,0.0003810946745231972,0.000597572775848725,1.1473143243752542e-07,3.175937604516961e-08,0.21395728131668595,0.24574256387788349,159.72994718340712,0.6979672000743449,1,35.91529781594268,67.99127915216995,67.9912804003719,100.06725981922051,117.84172401087237,117.84172764652314,149.91771081157955,149.9177155728721,186.758875141626,186.75887706652918
validation,512,60,2031150204,128,136,0.00039216653131902144,0.0006148760376261713,1.2138111023388234e-07,2.669668758472209e-08,0.213957272375745,0.24574256418561272,81.59956456607745,0.24593340000137687,1,35.915298703933345,67.99127792201793,67.99127869412371,100.0672647328355,117.8417278611665,117.84173074281942,149.91771256747055,149.9177165697765,186.75887618466444,186.75888251274435
validation,512,60,2031150204,256,136,0.00039216652141052516,0.0006148761039773585,1.2138111857549398e-07,2.669675431761506e-08,0.21395727237568593,0.24574256418560608,81.59956456607745,0.36889089993201196,1,35.915298703933644,67.99127792201892,67.99127869412402,100.06726473283703,117.84172786116838,117.84173074281952,149.9177125674618,149.91771656977775,186.7588761846647,186.7588825127489
validation,512,60,2031150204,512,136,0.0003921665123513283,0.0006148760797124558,1.213810700424809e-07,2.6696702940870756e-08,0.21395727237566603,0.24574256418563395,81.59956456607745,0.5757457999279723,1,35.915298703933544,67.99127792201848,67.99127869412256,100.06726473283622,117.84172786116953,117.84173074282293,149.91771256746222,149.91771656977048,186.7588761846616,186.75888251274375
validation,512,61,2031150205,128,147,0.0003452741384890775,0.000494660989228901,9.426093191874391e-08,3.593684433878546e-08,0.21395726038147578,0.2457425435589144,59.588831402968395,0.29545540001709014,1,35.91529579308506,67.99127776366184,67.99127901813605,100.06725943490324,117.84172567092244,117.84172708991491,149.9177071164128,149.9177125039818,186.7588690265626,186.7588740488383
validation,512,61,2031150205,256,147,0.0003452741696792584,0.0004946609151990882,9.42608966564766e-08,3.593680547445859e-08,0.21395726038156837,0.2457425435588795,59.588831402968395,0.3617623000172898,1,35.915295793082294,67.99127776366082,67.99127901813578,100.06725943490925,117.84172567092114,117.84172708990157,149.91770711641334,149.9177125039765,186.75886902655208,186.75887404885336
validation,512,61,2031150205,512,147,0.0003452740989386378,0.0004946609349184588,9.426089040026789e-08,3.5936803009891525e-08,0.21395726038156782,0.24574254355887723,59.588831402968395,0.604717000038363,1,35.915295793082656,67.991277763662,67.99127901813665,100.06725943490314,117.84172567092696,117.84172708990108,149.91770711641277,149.91771250397557,186.7588690265508,186.75887404885876
validation,512,62,2031150206,128,149,0.00028630200923664655,0.0005615827846129738,6.53117451085124e-08,9.492132764209193e-09,0.2139572698125012,0.24574256652327184,77.1098453562867,0.27330340002663434,1,35.91529758918542,67.991276935957,67.99127900835502,100.06725831755973,117.84172398250998,117.84172530057212,149.91770674094764,149.91770816398633,186.75886812933075,186.7588732701484
validation,512,62,2031150206,256,149,0.0002863020588725311,0.0005615827731177855,6.53117451085124e-08,9.492134660030016e-09,0.21395726981249513,0.2457425665233526,77.1098453562867,0.4083752000005916,1,35.91529758918565,67.99127693595601,67.99127900835506,100.06725831755949,117.84172398250853,117.84172530057275,149.91770674094735,149.91770816398633,186.75886812934286,186.7588732701507
validation,512,62,2031150206,512,149,0.00028630209958946124,0.0005615827572786165,6.531175231263152e-08,9.492139589164155e-09,0.21395726981247873,0.24574256652329213,77.1098453562867,0.5681620000395924,1,35.91529758918489,67.99127693595585,67.99127900835526,100.06725831755897,117.84172398250915,117.84172530057555,149.9177067409477,149.9177081639874,186.75886812933487,186.7588732701487
validation,512,63,2031150207,128,157,0.0002783794689960852,0.0005528547627714559,6.206472083954936e-08,2.6219842768885365e-08,0.2139572554607787,0.24574250312490228,46.78257078708486,0.2779020000016317,1,35.91529717073243,67.99127373772264,67.99127692706409,100.06725670229947,117.84172364926599,117.84172445758314,149.91770374638145,149.91770767719993,186.7588581380067,186.7588692050069
validation,512,63,2031150207,256,157,0.0002783795734859669,0.0005528547989662236,6.20647428310709e-08,2.621987386034686e-08,0.2139572554607839,0.24574250312486645,46.78257078708486,0.36738920002244413,1,35.91529717073192,67.99127373772299,67.99127692706253,100.06725670229768,117.84172364926224,117.841724457581,149.91770374638008,149.91770767720323,186.75885813800463,186.75886920495682
validation,512,63,2031150207,512,157,0.0002783796225403635,0.0005528547596509619,6.206476178927913e-08,2.621991727464371e-08,0.21395725546076494,0.24574250312485357,46.78257078708486,0.5837168000871316,1,35.915297170730895,67.99127373772369,67.9912769270628,100.06725670229626,117.84172364925915,117.84172445758017,149.91770374637642,149.91770767720607,186.75885813800554,186.75886920496308
validation,512,64,2031150208,128,157,0.0003456908203757202,0.0005998852588815877,9.472783846266255e-08,2.614343474392954e-08,0.21395727445200596,0.24574251814853082,64.04383249696673,0.2554939000401646,1,35.91529824106056,67.99127586420782,67.99127920863549,100.06726060490217,117.84172574429869,117.84172651869639,149.91770865461578,149.91771257397934,186.75886528709393,186.7588697679783
validation,512,64,2031150208,256,157,0.00034569091672391385,0.0005998852554823008,9.472789306230225e-08,2.6143518728791996e-08,0.21395727445198842,0.24574251814827847,64.04383249696673,0.3861978999339044,1,35.9152982410613,67.99127586421045,67.99127920863293,100.06726060490989,117.841725744301,117.84172651869461,149.91770865461137,149.91771257398753,186.75886528706428,186.75886976797818
validation,512,64,2031150208,512,157,0.00034569088910410106,0.000599885260304899,9.47278540083933e-08,2.614350071849418e-08,0.21395727445200274,0.24574251814851014,64.04383249696673,0.5453907999908552,1,35.91529824106025,67.99127586420994,67.99127920863712,100.06726060490294,117.84172574429478,117.84172651868931,149.91770865460822,149.91771257398167,186.75886528709316,186.75886976797668
validation,512,65,2031150209,128,156,0.00029211748866949744,0.0005502479330594578,6.79636609837179e-08,1.8049006118875274e-08,0.21395727264571518,0.245742495580467,55.62848644719117,0.2727292999625206,1,35.91529720358356,67.9912746653036,67.99127832657729,100.06725993165574,117.8417229732174,117.84172399056557,149.91770585569,149.91770856155546,186.75885789131786,186.75886435090834
validation,512,65,2031150209,256,156,0.000292117464345628,0.0005502479441488055,6.796366401703121e-08,1.8048945073444778e-08,0.21395727264578154,0.24574249558048863,55.62848644719117,0.37525239994283766,1,35.91529720358352,67.99127466530375,67.99127832657369,100.06725993165504,117.84172297321649,117.84172399056523,149.9177058556996,149.9177085615559,186.75885789132155,186.75886435091815
validation,512,65,2031150209,512,156,0.00029211750995288157,0.0005502479293615337,6.796368752520941e-08,1.80489651691455e-08,0.21395727264577472,0.2457424955804494,55.62848644719117,0.5763985000085086,1,35.91529720358366,67.99127466530362,67.9912783265732,100.06725993165028,117.84172297321717,117.84172399056676,149.91770585570012,149.91770856155944,186.7588578913192,186.75886435093358
validation,512,66,2031150210,128,153,0.000314526617382082,0.0005918171358906494,7.824790313960645e-08,4.340404860701301e-08,0.21395723786765738,0.2457425101092357,102.16355433583149,0.2726113999960944,1,35.91529798952052,67.991277307847,67.99128002209574,100.06725982311276,117.84172324968063,117.84172694503225,149.9177035963103,149.91771010334537,186.75886161122733,186.75887593341403
validation,512,66,2031150210,256,153,0.00031452654607966627,0.0005918171410084419,7.824788721471154e-08,4.3404054484057565e-08,0.21395723786764204,0.24574251010921655,102.16355433583149,0.37877939990721643,1,35.91529798952083,67.99127730784708,67.99128002209386,100.06725982311274,117.84172324968236,117.84172694503128,149.91770359630704,149.91771010334298,186.75886161122207,186.75887593340508
validation,512,66,2031150210,512,153,0.00031452663573715674,0.0005918171325292323,7.824790636250185e-08,4.340404272996846e-08,0.2139572378676665,0.24574251010924897,102.16355433583149,0.5857827999861911,1,35.91529798952066,67.99127730784623,67.99128002209952,100.06725982311318,117.8417232496827,117.84172694503225,149.91770359631167,149.91771010334585,186.7588616112298,186.7588759334426
validation,512,67,2031150211,128,155,0.00025425883897393497,0.000545802237950484,5.182597819382959e-08,2.5412921139534178e-08,0.21395723424767246,0.24574256481380793,79.81777260727436,0.2725696999114007,1,35.915296841678064,67.9912754495813,67.99127736310606,100.06725826090027,117.84172375858738,117.8417262238063,149.91770233238455,149.9177061422312,186.75886585129672,186.7588683777486
validation,512,67,2031150211,256,155,0.0002542588341707771,0.0005458022588891694,5.182599373956034e-08,2.5412935358190348e-08,0.21395723424768953,0.24574256481390785,79.81777260727436,0.38186490000225604,1,35.91529684167778,67.9912754495819,67.99127736310983,100.06725826090083,117.84172375858242,117.84172622380395,149.91770233238475,149.91770614223353,186.75886585131403,186.75886837775116
validation,512,67,2031150211,512,155,0.00025425878919574916,0.0005458022543785115,5.1825992033321596e-08,2.541293877066783e-08,0.2139572342476735,0.24574256481380452,79.81777260727436,0.5784517999272794,1,35.915296841678824,67.99127544958361,67.9912773631067,100.06725826089624,117.84172375859191,117.84172622380558,149.91770233238398,149.91770614223327,186.75886585129828,186.7588683777471
validation,512,68,2031150212,128,154,0.00025892118420454654,0.0005463099878755853,5.388688747321007e-08,1.0623938553840774e-08,0.21395726906762286,0.24574256174781103,86.65727598026442,0.2671455000527203,1,35.915297210446575,67.99127680141258,67.99127825676325,100.0672575653982,117.84172312847264,117.84172352977649,149.91770485848156,149.91770645119797,186.7588657006163,186.7588724509721
validation,512,68,2031150212,256,154,0.0002589212806818336,0.000546309988314877,5.3886928043775683e-08,1.0623961682854815e-08,0.2139572690676461,0.2457425617477843,86.65727598026442,0.36345180007629097,1,35.91529721044678,67.99127680141292,67.99127825676293,100.06725756539997,117.84172312847302,117.84172352977562,149.91770485848417,149.91770645120405,186.75886570061837,186.75887245098124
validation,512,68,2031150212,512,154,0.0002589211151696658,0.0005463100164273788,5.38869225458953e-08,1.0623911254020924e-08,0.21395726906768675,0.2457425617478224,86.65727598026442,0.5917741000885144,1,35.91529721044723,67.99127680141251,67.99127825676324,100.0672575653967,117.84172312847355,117.84172352977626,149.9177048584909,149.91770645120323,186.75886570062326,186.75887245098153
validation,512,69,2031150213,128,161,0.00022650836059302855,0.0005050954940067861,4.12993202730412e-08,1.1987043773394719e-08,0.2139572547624949,0.24574252831793533,76.71682982505551,0.2907052000518888,1,35.915296414226155,67.99127523625879,67.99127612408543,100.06725833270336,117.84172248169241,117.84172358291565,149.91770276702886,149.91770456409887,186.75885880178717,186.75886463444436
validation,512,69,2031150213,256,161,0.00022650843362485994,0.0005050954871072022,4.1299340747906085e-08,1.1987065006587935e-08,0.21395725476250638,0.2457425283179052,76.71682982505551,0.3810184000758454,1,35.91529641422619,67.99127523625889,67.99127612408454,100.06725833269915,117.84172248169169,117.84172358291381,149.91770276702874,149.91770456410194,186.75885880178572,186.75886463443638
validation,512,69,2031150213,512,161,0.00022650850763696035,0.0005050954744309904,4.1299388901754984e-08,1.1987090600169045e-08,0.21395725476252828,0.2457425283178959,76.71682982505551,0.6145696000894532,1,35.91529641422589,67.99127523625951,67.99127612408284,100.0672583327016,117.84172248169193,117.84172358291391,149.91770276703213,149.91770456410916,186.75885880179155,186.75886463444243
validation,512,70,2031150214,128,153,0.00030964422267673364,0.0005733550951487383,7.627112470088618e-08,1.5490465675408962e-08,0.21395727558416325,0.2457425238960508,45.155846420507736,0.2814966000150889,1,35.91529767059291,67.99127604018514,67.99127852863381,100.06725777797314,117.84172433443757,117.84172517904653,149.91770748469634,149.9177098069913,186.75886338176085,186.75887305393195
validation,512,70,2031150214,256,153,0.0003096442251865693,0.0005733550444755407,7.627109910730507e-08,1.549046396917022e-08,0.21395727558414646,0.24574252389608645,45.155846420507736,0.39198359998408705,1,35.91529767059245,67.99127604018463,67.99127852863369,100.06725777797432,117.84172433443709,117.84172517904547,149.91770748469276,149.91770980698746,186.75886338176235,186.75887305392465
validation,512,70,2031150214,512,153,0.0003096440900139623,0.0005733551137773907,7.627112583837868e-08,1.5490503970989585e-08,0.2139572755841492,0.24574252389615298,45.155846420507736,0.5744688999839127,1,35.91529767059351,67.99127604018834,67.99127852863582,100.06725777797266,117.84172433443733,117.84172517904307,149.91770748469077,149.91770980699147,186.75886338177634,186.75887305393346
validation,512,71,2031150215,128,158,0.000275402440619851,0.00045761310553749655,6.07889365583544e-08,1.731778385665629e-08,0.21395726986839456,0.24574253808438729,57.72497025370879,0.27193479996640235,1,35.91529528135818,67.99127562225776,67.9912767473146,100.06725910920713,117.84172314046671,117.84172344094007,149.917704889695,149.91770748593729,186.7588631877896,186.75886423959201
validation,512,71,2031150215,256,158,0.0002754025051202464,0.0004576131694435414,6.078885352140235e-08,1.7317720157076642e-08,0.2139572698683646,0.24574253808444493,57.72497025370879,0.3540014000609517,1,35.9152952813581,67.9912756222517,67.99127674731623,100.06725910920191,117.84172314046594,117.84172344094166,149.9177048896921,149.91770748592484,186.75886318778578,186.758864239574
validation,512,71,2031150215,512,158,0.00027540253092040037,0.00045761312901553,6.078890167525126e-08,1.7317755798508112e-08,0.21395726986838232,0.2457425380844146,57.72497025370879,0.5642535000806674,1,35.91529528135811,67.99127562225509,67.99127674731342,100.067259109203,117.84172314046494,117.84172344094088,149.91770488969397,149.91770748593206,186.75886318778845,186.75886423957706
validation,512,72,2031150216,128,158,0.0002609187312659793,0.0005631512047013652,5.4711255583266574e-08,1.6602025236143892e-10,0.2139572723998075,0.24574254502080722,70.00735469825175,0.26380229997448623,1,35.91529748120921,67.9912761025217,67.9912786797906,100.06725573382828,117.84172342483245,117.84172472163745,149.91770654989597,149.91770657478534,186.75886331652976,186.75887158237717
