features,seed,unknowns,lambda,energy,lambda_abs_error,energy_abs_error,converged,wall_seconds,optimization_lambda,optimization_energy,evaluation_order,evaluation_mass
256.0,2086155389.0,,16.63037997242403,5.850613395839684,0.00038485992402925717,2.6282339684158273e-05,True,0.8433021000237204,16.630379973408566,5.850613391637419,112.0,0.9999999994448661
256.0,2086155389.0,,16.63037997242403,5.850613395839684,0.00038485992402925717,2.6282339684158273e-05,True,0.8272999000037089,16.630379973408566,5.850613391637419,112.0,0.9999999994448661
256.0,2086155431.0,,16.630245111287493,5.850630068110817,0.00024999878749198956,4.2954610817602656e-05,True,0.7801946999970824,16.63024491599477,5.850630033781714,112.0,0.9999999991639348
256.0,2086155431.0,,16.630245111287493,5.850630068110817,0.00024999878749198956,4.2954610817602656e-05,True,0.7816529999836348,16.63024491599477,5.850630033781714,112.0,0.9999999991639348
256.0,2086155431.0,,16.630245111287493,5.850630068110817,0.00024999878749198956,4.2954610817602656e-05,True,0.7812826000154018,16.63024491599477,5.850630033781714,112.0,0.9999999991639348
256.0,2086155431.0,,16.630245111287493,5.850630068110817,0.00024999878749198956,4.2954610817602656e-05,True,0.7931287999963388,16.63024491599477,5.850630033781714,112.0,0.9999999991639348
256.0,2086155431.0,,16.630245111287493,5.850630068110817,0.00024999878749198956,4.2954610817602656e-05,True,0.7790935999946669,16.63024491599477,5.850630033781714,112.0,0.9999999991639348
256.0,2086155473.0,,16.63008509349278,5.850596549020857,8.998099277945926e-05,9.43552085708177e-06,True,0.8093480000388809,16.630085114037296,5.850596557559401,112.0,1.0000000002090144
256.0,2086155473.0,,16.63008509349278,5.850596549020857,8.998099277945926e-05,9.43552085708177e-06,True,0.819065399991814,16.630085114037296,5.850596557559401,112.0,1.0000000002090144
256.0,2086155473.0,,16.63008509349278,5.850596549020857,8.998099277945926e-05,9.43552085708177e-06,True,0.8153406000346877,16.630085114037296,5.850596557559401,112.0,1.0000000002090144
256.0,2086155473.0,,16.63008509349278,5.850596549020857,8.998099277945926e-05,9.43552085708177e-06,True,0.8170012999908067,16.630085114037296,5.850596557559401,112.0,1.0000000002090144
256.0,2086155473.0,,16.63008509349278,5.850596549020857,8.998099277945926e-05,9.43552085708177e-06,True,0.8341020999941975,16.630085114037296,5.850596557559401,112.0,1.0000000002090144
256.0,2086155515.0,,16.63042667356542,5.850660788573659,0.00043156106541886174,7.367507365962922e-05,True,0.7331602000049315,16.63042650815529,5.850660792542127,112.0,1.0000000039828094
256.0,2086155515.0,,16.63042667356542,5.850660788573659,0.00043156106541886174,7.367507365962922e-05,True,0.7321856000344269,16.63042650815529,5.850660792542127,112.0,1.0000000039828094
256.0,2086155515.0,,16.63042667356542,5.850660788573659,0.00043156106541886174,7.367507365962922e-05,True,0.7303330000140704,16.63042650815529,5.850660792542127,112.0,1.0000000039828094
256.0,2086155515.0,,16.63042667356542,5.850660788573659,0.00043156106541886174,7.367507365962922e-05,True,0.7294506999896839,16.63042650815529,5.850660792542127,112.0,1.0000000039828094
