potential,N,seed,retained,device,largest_frequency,draw_s,assemble_s,eigensolve_s,method_s,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,trial,lambda_ref_1,rel_error_1,lambda_ref_2,rel_error_2,lambda_ref_3,rel_error_3,lambda_ref_4,rel_error_4,lambda_ref_5,rel_error_5,lambda_ref_6,rel_error_6,lambda_ref_7,rel_error_7,lambda_ref_8,rel_error_8,lambda_ref_9,rel_error_9,lambda_ref_10,rel_error_10,lambda_ref_11,rel_error_11,lambda_ref_12,rel_error_12,recorded_at
exp,384,20945967,187,cpu,11.714267843757018,0.00028649999876506627,8.123278399987612,0.035179900005459785,8.158744799991837,145.56639597193367,175.00047154311721,175.65067506696522,176.614267388193,177.1185835987401,177.28681022606753,177.57592804999888,177.71813007861323,178.30845620023842,179.1210891285278,179.5415098900479,206.0973447180536,12,145.07515747925558,0.0033860965668662856,175.8033917442042,0.004567148523819348,175.8033917442042,0.0008686787878425857,175.8033917442042,0.004612400454529655,175.8033917442042,0.007481038002096768,175.8033917442042,0.008437940059892181,175.8033917442042,0.010082492085100082,175.8033917442042,0.010891361738885004,175.8033917442042,0.014249238488408283,175.8033917442042,0.01887163467898792,175.8033917442042,0.021263060449270035,206.5316260091528,0.002102735060440404,1787842115.20105
exp,384,20946064,184,cpu,13.201063310391486,0.00031600000511389226,8.195739099988714,0.038777400011895224,8.234832500005723,145.563138503637,175.19811742129264,175.88590394888055,176.72125014180006,177.03683349061131,177.31628193170562,177.67780057572946,177.9624584227652,178.1002225024528,179.07675435506542,180.2451182463774,206.29586345456008,13,145.07515747925558,0.0033636429066167916,175.8033917442042,0.003442904695446579,175.8033917442042,0.00046934364495321334,175.8033917442042,0.005220936800419404,175.8033917442042,0.007016029293688455,175.8033917442042,0.008605580202358654,175.8033917442042,0.010661960573846933,175.8033917442042,0.012281143481591464,175.8033917442042,0.013064769316797464,175.8033917442042,0.018619450844406943,175.8033917442042,0.025265306079168007,206.5316260091528,0.0011415324575146503,1787842123.4608727
exp,384,20946161,165,cpu,11.06116484415725,0.00028029999521095306,8.04942180000944,0.0347495999885723,8.084451699993224,145.62155210640555,175.37783345059717,175.9616129410189,177.06499776020155,177.14148955584392,177.55705984751387,177.88349944213138,178.15003846143833,178.60830437408293,178.99011467183982,181.30928512542272,206.88969796893718,14,145.07515747925558,0.0037662866382074723,175.8033917442042,0.002420648938481331,175.8033917442042,0.0008999894441452036,175.8033917442042,0.007176232514518314,175.8033917442042,0.007611331034993192,175.8033917442042,0.00997516649656728,175.8033917442042,0.011832011187553016,175.8033917442042,0.013348131079567184,175.8033917442042,0.015954826593789048,175.8033917442042,0.01812662938990588,175.8033917442042,0.03131847074503352,206.5316260091528,0.0017337391212351849,1787842131.5722775
exp,384,20946258,173,cpu,10.360770424482611,0.00029880000511184335,8.504191700005322,0.04391829999804031,8.548408800008474,145.66724403700204,175.46669359872362,175.98338929495048,176.8453866393349,177.35424965001744,177.47922909561237,178.04767133068708,178.19421936879695,178.5452053811921,179.3836789663668,180.8699759680652,206.6928254826923,15,145.07515747925558,0.004081240151892431,175.8033917442042,0.001915197096825456,175.8033917442042,0.0010238570994591024,175.8033917442042,0.005927046599003123,175.8033917442042,0.008821547129589855,175.8033917442042,0.009532451762060074,175.8033917442042,0.012765849192194995,175.8033917442042,0.01359943969722404,175.8033917442042,0.015595908644227226,175.8033917442042,0.020365290945990204,175.8033917442042,0.02881960452294884,206.5316260091528,0.000780507453770628,1787842140.1433144
exp,384,20946355,176,cpu,11.379527972967402,0.00031230000604409724,8.853060399997048,0.037682499998481944,8.891055200001574,145.60119105019515,175.2881787167029,175.83371681510812,176.75920977207653,176.9006590395714,177.20256489089704,177.6553881446811,178.03201155088675,178.17703402370063,178.66101415366774,181.02700933498346,206.66287123880664,16,145.07515747925558,0.0036259383072859506,175.8033917442042,0.002930620520967706,175.8033917442042,0.0001724942312151227,175.8033917442042,0.005436857721511228,175.8033917442042,0.006241445540275689,175.8033917442042,0.007958738069904006,175.8033917442042,0.01053447480223579,175.8033917442042,0.01267677366501111,175.8033917442042,0.013501686491635564,175.8033917442042,0.016254648907009804,175.8033917442042,0.029712837385866192,206.5316260091528,0.0006354727950867249,1787842149.0658271
exp,384,20946452,176,cpu,11.00518138054859,0.0004366000066511333,8.743721099992399,0.04097280000860337,8.785130500007654,145.61054390309016,175.2777382163983,175.55763107479396,176.65967497071392,177.15937891455346,177.2792505396553,177.57014534258846,178.13778695468812,178.4422754462839,178.9458353627993,180.85590995428052,206.8357249658849,17,145.07515747925558,0.0036904073249835077,175.8033917442042,0.002990007886598297,175.8033917442042,0.0013979290557022666,175.8033917442042,0.00487068661198319,175.8033917442042,0.007713088791382603,175.8033917442042,0.008394939260321513,175.8033917442042,0.010049599048435397,175.8033917442042,0.013278442397064234,175.8033917442042,0.0150104254297853,175.8033917442042,0.017874761046518365,175.8033917442042,0.028739594611620446,206.5316260091528,0.0014724086698403671,1787842157.8782434
exp,384,20946549,190,cpu,9.841108290730554,0.00034949999826494604,8.381028500007233,0.038560899993171915,8.41993889999867,145.5719109440963,175.24410979544209,175.70130985109657,176.65407915903518,176.9199156942402,177.13389371536434,177.4090494637725,177.93115280091567,178.16963872098816,178.8177237364621,180.33712818920245,206.421998817197,18,145.07515747925558,0.0034241111536393773,175.8033917442042,0.0031812921423943112,175.8033917442042,0.0005806594064814958,175.8033917442042,0.004838856670460291,175.8033917442042,0.006350980711797368,175.8033917442042,0.007568124584854658,175.8033917442042,0.009133257917484108,175.8033917442042,0.012103071707554954,175.8033917442042,0.013459620734888234,175.8033917442042,0.017146040030011522,175.8033917442042,0.025788674496080764,206.5316260091528,0.0005308009919553475,1787842166.3251488
exp,384,20946646,184,cpu,11.332592448420604,0.00029660000291187316,7.902839500005939,0.03565639999578707,7.938792500004638,145.67465246639347,175.5452563785133,175.68874458221023,176.41069117347723,177.10314431978648,177.15590050824397,177.64655298784942,177.84062950358816,178.38485009979215,178.99632166684967,181.52997780013644,206.27918082774056,19,145.07515747925558,0.0041323062993994,175.8033917442042,0.0014683184614918006,175.8033917442042,0.000652132822106017,175.8033917442042,0.00345442384955046,175.8033917442042,0.007393216721742451,175.8033917442042,0.007693303016631769,175.8033917442042,0.010484218907033637,175.8033917442042,0.011588159586523636,175.8033917442042,0.014683780159054067,175.8033917442042,0.018161935847581502,175.8033917442042,0.03257380872528608,206.5316260091528,0.0012223076256662694,1787842174.2865524
exp,512,21072803,201,cpu,8.715878317053214,0.00034330000926274806,14.068296599987661,0.07029260000854265,14.138932500005467,145.56647632534265,175.0394553733522,175.6275497476289,176.42397142053665,176.5749859555201,176.9268266394755,177.34946284752914,177.85056618724246,178.12486842365325,178.4752884675539,179.97035300774178,205.93510252197962,0,145.07515747925558,0.003386650441219219,175.8033917442042,0.004345401776795724,175.8033917442042,0.001000219590934505,175.8033917442042,0.0035299641842826577,175.8033917442042,0.004388960893533796,175.8033917442042,0.006390291359713503,175.8033917442042,0.008794318971811977,175.8033917442042,0.01164468115619142,175.8033917442042,0.013204959565437942,175.8033917442042,0.015198209186073851,175.8033917442042,0.02370239403344709,206.5316260091528,0.002888291244783744,1787842188.4526334
exp,512,21072900,205,cpu,10.472087004003267,0.0003200999926775694,14.405383000004804,0.06868430000031367,14.474387399997795,145.51696061780189,175.05139587116165,175.45961417124732,176.41082629657313,176.66630410420592,177.10963463213955,177.19243113653295,177.99570742942365,178.08851752662684,178.8736403096554,179.93454120509676,206.01998611773553,1,145.07515747925558,0.003045339713723758,175.8033917442042,0.0042774821667644946,175.8033917442042,0.0019554661007739095,175.8033917442042,0.0034551924530145973,175.8033917442042,0.0049083942661201675,175.8033917442042,0.007430134737309005,175.8033917442042,0.007901095528064794,175.8033917442042,0.012470269563452438,175.8033917442042,0.012998189396411283,175.8033917442042,0.01746410313811495,175.8033917442042,0.02349869032619939,206.5316260091528,0.002477295614738445,1787842202.9523296
exp,512,21072997,192,cpu,9.958826672314027,0.0003434999962337315,14.124968600008287,0.08147279999684542,14.206784900001367,145.64985442245484,175.17779707872086,175.77223435068242,176.72341562432786,176.84156482027515,177.1662075330599,177.77814179347763,177.8350927247527,178.32142012479346,178.58841487544083,181.16499142519382,206.28037886931764,2,145.07515747925558,0.003961373905669778,175.8033917442042,0.003558490307135716,175.8033917442042,0.0001772286257542798,175.8033917442042,0.005233254438357536,175.8033917442042,0.005905307433325942,175.8033917442042,0.007751931150672052,175.8033917442042,0.011232718718798789,175.8033917442042,0.01155666543399042,175.8033917442042,0.014322979526202938,175.8033917442042,0.015841691696647585,175.8033917442042,0.030497703302509727,206.5316260091528,0.001216506859942232,1787842217.1872773
exp,512,21073094,209,cpu,11.253362070031015,0.0004135000053793192,15.050264100005734,0.07206929998937994,15.122746900000493,145.53521555927796,175.1077215964599,175.40667373130992,176.46337211484052,176.6421377393101,177.0315614697646,177.08987205511028,177.37220541885102,177.85911354567116,178.9371534586914,179.7726447908871,205.95838370929312,3,145.07515747925558,0.00317117064021221,175.8033917442042,0.003957091730951939,175.8033917442042,0.002256600449845118,175.8033917442042,0.0037540821259956785,175.8033917442042,0.004770931816413954,175.8033917442042,0.006986041130238294,175.8033917442042,0.007317721792182078,175.8033917442042,0.00892368263821368,175.8033917442042,0.011693300004462202,175.8033917442042,0.017825376879229176,175.8033917442042,0.022577795611919867,206.5316260091528,0.0027755666816581485,1787842232.3362868
exp,512,21073191,203,cpu,12.151204392826847,0.000341199993272312,15.516188800000236,0.07149040000513196,15.58802039999864,145.56298037301912,175.08752411486165,175.3427453353156,176.5174703983988,176.7500863971928,177.0168624525058,177.14208592034066,177.7527267313267,177.8738889242702,178.78727584540087,180.53895346595905,205.70127247517402,4,145.07515747925558,0.003362552915603692,175.8033917442042,0.004071978488242907,175.8033917442042,0.002620236187245034,175.8033917442042,0.004061802489189826,175.8033917442042,0.005384962392341454,175.8033917442042,0.006902430586021984,175.8033917442042,0.0076147232590613794,175.8033917442042,0.011088153463835414,175.8033917442042,0.011777344905146134,175.8033917442042,0.016972847176567916,175.8033917442042,0.026936691464093908,206.5316260091528,0.004020466744119767,1787842247.9510324
exp,512,21073288,201,cpu,10.221014625234833,0.00033070000063162297,16.65883540001232,0.08953909999399912,16.748705200006953,145.52137463631317,174.93802620231327,175.5088241462289,176.51623343720163,176.79980629241572,177.1079735664382,177.5971511234434,177.7194282588817,178.16217335312678,178.99156539314637,179.59173709013498,206.3894109341418,5,145.07515747925558,0.003075765450203933,175.8033917442042,0.004922348387624056,175.8033917442042,0.0016755512794877515,175.8033917442042,0.0040547664406534074,175.8033917442042,0.00566777772786845,175.8033917442042,0.007420686309239094,175.8033917442042,0.010203212585620408,175.8033917442042,0.010898746012052795,175.8033917442042,0.013417156435494921,175.8033917442042,0.01813488134279576,175.8033917442042,0.021548761422321566,206.5316260091528,0.0006885873982548922,1787842264.7286553
exp,512,21073385,208,cpu,9.645061387134247,0.0003462000022409484,16.215487699999358,0.07384000001184177,16.28967390001344,145.4851478622465,174.80366102138066,175.47911526539065,176.3053012120605,176.41144336389277,176.97799122476766,177.23665565100066,177.32105394712357,177.82453368861195,178.67371565605225,179.5303118593335,206.00856869152176,6,145.07515747925558,0.002826055060802104,175.8033917442042,0.005686640700755918,175.8033917442042,0.001844540515380786,175.8033917442042,0.002854947580229803,175.8033917442042,0.003458702438308486,175.8033917442042,0.006681324341412748,175.8033917442042,0.008152652190475843,175.8033917442042,0.008632724248731202,175.8033917442042,0.011496603816088725,175.8033917442042,0.01632689724225806,175.8033917442042,0.021199364120073474,206.5316260091528,0.0025325773477804445,1787842281.047096
exp,512,21073482,201,cpu,9.394525816722124,0.00034899999445769936,27.77752290001081,0.09627460000046995,27.874146500005736,145.52212539680895,175.31893286373503,175.3778960322635,176.4760646108674,176.80326448487858,176.9220846153764,177.5387300020723,177.78491683998908,177.8896910533383,179.25861976778606,180.52440580352896,205.90123422315017,7,145.07515747925558,0.003080940426463283,175.8033917442042,0.0027556856307644814,175.8033917442042,0.0024202929631744474,175.8033917442042,0.003826279231529082,175.8033917442042,0.005687448522774899,175.8033917442042,0.006363317909132974,175.8033917442042,0.009870903175708028,175.8033917442042,0.011271256351345195,175.8033917442042,0.01186723013950554,175.8033917442042,0.01965393266478761,175.8033917442042,0.026853941852236267,206.5316260091528,0.0030522772622469754,1787842308.947923
exp,512,21073579,204,cpu,9.513165225136921,0.0005784000095445663,20.116584399991552,0.08403110000654124,20.201193900007638,145.63776001935983,175.13903472866815,175.62154904891872,176.4341047292845,176.7321562268914,176.88951186578964,177.0402222562734,177.57968020517552,177.87981643738806,178.5674385991523,180.26696244345365,205.80871503831514,8,145.07515747925558,0.0038780074402793474,175.8033917442042,0.00377897723670023,175.8033917442042,0.0010343525996930195,175.8033917442042,0.003587604191379972,175.8033917442042,0.005282972492581724,175.8033917442042,0.006178038494079616,175.8033917442042,0.007035305176983275,175.8033917442042,0.010103834990600457,175.8033917442042,0.011811061621638603,175.8033917442042,0.01572237502089734,175.8033917442042,0.0253895596379847,206.5316260091528,0.0035002434484567644,1787842329.1847715
exp,512,21073676,205,cpu,13.957786751645301,0.0005955999949947,14.052758799996809,0.07074229999852832,14.124096699990332,145.64089359300388,175.19936484657376,175.2719986868812,176.5226306351944,176.75398654517585,177.23831101286888,177.3461808253164,177.90460015820838,177.986825416031,178.88937096400224,180.42519706248444,206.00345751657716,9,145.07515747925558,0.0038996070973019337,175.8033917442042,0.0034358091253967322,175.8033917442042,0.003022655319962025,175.8033917442042,0.0040911548056859915,175.8033917442042,0.005407147106437987,175.8033917442042,0.008162068174159624,175.8033917442042,0.008775650263659182,175.8033917442042,0.01195203569827294,175.8033917442042,0.012419747140053613,175.8033917442042,0.017553581811937856,175.8033917442042,0.026289625430008928,206.5316260091528,0.002557325010128175,1787842343.33788
exp,512,21073773,199,cpu,10.033352259253007,0.0004648000031011179,13.778831199990236,0.06395039999915753,13.843246399992495,145.60183398926796,175.13583810106206,175.6888417702426,176.56744102199406,176.77134981149462,177.21800593437683,177.44895963683246,177.94736943544615,178.13140699308389,178.8302099032291,180.2471558431403,205.9000092344442,10,145.07515747925558,0.0036303700727513535,175.8033917442042,0.0037971602056086923,175.8033917442042,0.0006515799998231708,175.8033917442042,0.004346044010923098,175.8033917442042,0.005505912358612594,175.8033917442042,0.008046569387187483,175.8033917442042,0.009360273862193645,175.8033917442042,0.012195314720443322,175.8033917442042,0.013242152075581007,175.8033917442042,0.01721706349914435,175.8033917442042,0.02527689628082844,206.5316260091528,0.0030582085025593064,1787842357.2032566
exp,512,21073870,206,cpu,12.89694445682965,0.0003071999963140115,13.329363299999386,0.06908319999638479,13.398753699992085,145.558459006061,175.00366347723013,175.46359089219362,176.45007721764517,176.92765598128426,177.00777165538506,177.20499677206965,177.66953760961377,177.92559639910746,178.90810237515007,180.07015852515576,206.00594847677695,11,145.07515747925558,0.003331387228544223,175.8033917442042,0.0045489922523091605,175.8033917442042,0.001932845826461545,175.8033917442042,0.0036784584587646434,175.8033917442042,0.006395008798896701,175.8033917442042,0.006850720564784386,175.8033917442042,0.007972571029259821,175.8033917442042,0.010614959398080558,175.8033917442042,0.012071465936169774,175.8033917442042,0.01766012930776251,175.8033917442042,0.02427010502254565,206.5316260091528,0.0025452640960302877,1787842370.6541197
exp,512,21073967,193,cpu,10.472052226218569,0.0003176000027451664,12.949954900002922,0.0665341999992961,13.016806700004963,145.63363773861366,175.09217052294662,175.3423165327148,176.42458118583744,176.75703208838337,177.27680652078692,177.35504311229613,177.70543604855186,178.27206510390215,178.81254789423852,180.71610207982275,206.23043055355566,12,145.07515747925558,0.0038495926460595784,175.8033917442042,0.004045548918034577,175.8033917442042,0.002622675290362262,175.8033917442042,0.003533432634434526,175.8033917442042,0.00542447068124109,175.8033917442042,0.008381037259659717,175.8033917442042,0.008826060479820595,175.8033917442042,0.010819155907499007,175.8033917442042,0.014042239658776922,175.8033917442042,0.01711659894715048,175.8033917442042,0.02794434331942015,206.5316260091528,0.0014583502847345547,1787842383.6936939
exp,512,21074064,203,cpu,7.833766182955565,0.00032309998641721904,13.067526099999668,0.0675766000058502,13.135425799991935,145.6374365023214,175.03774945570825,175.32970528229055,176.55971709395783,176.72400906552883,177.04700981683806,177.3273441064369,177.65250703521235,177.72215241706243,178.22131142825305,181.2517909555462,206.08841868167778,13,145.07515747925558,0.0038757774441584014,175.8033917442042,0.0043551053304475345,175.8033917442042,0.0026944102569014306,175.8033917442042,0.004302108976680606,175.8033917442042,0.005236630034215435,175.8033917442042,0.007073913991621631,175.8033917442042,0.008668503759302167,175.8033917442042,0.010518086554886515,175.8033917442042,0.01091424149341816,175.8033917442042,0.013753544001966432,175.8033917442042,0.030991433995024888,206.5316260091528,0.0021459537991308938,1787842396.851442
exp,512,21074161,202,cpu,9.562933899463676,0.00032959999225568026,13.151770199998282,0.07602410000981763,13.228123900000355,145.5120227462752,174.9047434961181,175.51263479459237,176.40727397257,176.75998916826723,177.34730067797375,177.5243180986265,177.66170883927032,177.92746515571454,178.81432146581906,179.9633754331986,206.22101247544154,14,145.07515747925558,0.003011303069459569,175.8033917442042,0.005111666158259522,175.8033917442042,0.0016538756546567257,175.8033917442042,0.0034349862216792398,175.8033917442042,0.005441291061408493,175.8033917442042,0.008782020178632059,175.8033917442042,0.009788925784357357,175.8033917442042,0.01057042800272021,175.8033917442042,0.01208209574591656,175.8033917442042,0.017126687328056826,175.8033917442042,0.0236627043865412,206.5316260091528,0.0015039514272622658,1787842410.133422
exp,512,21074258,196,cpu,9.564625737258178,0.00031350000062957406,12.940642099987599,0.06466930000169668,13.005624899989925,145.67275132456012,174.956782237247,175.5190540982497,176.5610456202313,176.96323629296887,177.0301248487742,177.36304368705603,177.51790503943698,177.8762265427607,178.66858929610973,181.19659079882246,206.22325044234537,15,145.07515747925558,0.004119201768848639,175.8033917442042,0.004815660827460059,175.8033917442042,0.0016173615487930647,175.8033917442042,0.004309665863156469,175.8033917442042,0.006597395745653573,175.8033917442042,0.006977869382377512,175.8033917442042,0.008871569128320081,175.8033917442042,0.00975244719810313,175.8033917442042,0.011790641682115532,175.8033917442042,0.016297737623142284,175.8033917442042,0.030677445987307383,206.5316260091528,0.0014931154746913255,1787842423.16147
exp,512,21074355,204,cpu,10.191524279191066,0.0003152999997837469,13.026071200001752,0.06399559999408666,13.090382099995622,145.5214474865233,174.8795915600889,175.26088847451757,176.2619215087962,176.59265507600318,176.8473356414567,177.28088800331096,177.671678900788,177.67934269564643,178.8497978389454,179.42786213651138,206.05190491399532,16,145.07515747925558,0.0030762676051655185,175.8033917442042,0.005254734706480708,175.8033917442042,0.0030858521232398502,175.8033917442042,0.002608196349585682,175.8033917442042,0.004489465896922958,175.8033917442042,0.005938132859071727,175.8033917442042,0.008404253435886747,175.8033917442042,0.01062713943142915,175.8033917442042,0.010670732417789546,175.8033917442042,0.017328483054375617,175.8033917442042,0.020616612434763665,206.5316260091528,0.00232274884204043,1787842436.2761698
exp,512,21074452,193,cpu,15.287611218821468,0.00035600000410340726,13.05174999999872,0.0628566000086721,13.114962600011495,145.60888318630555,175.28605291001767,175.46799886686478,176.6318306845733,177.01606874347476,177.3773111134707,177.59755835515307,177.95295890126312,178.43327367804253,179.0289922546703,180.4527988606389,206.18121565072988,17,145.07515747925558,0.0036789600392216383,175.8033917442042,0.0029427124758733395,175.8033917442042,0.0019077725066158912,175.8033917442042,0.004712303512178446,175.8033917442042,0.006897915832221419,175.8033917442042,0.00895272470941055,175.8033917442042,0.010205528989789965,175.8033917442042,0.01222710856561043,175.8033917442042,0.014959221820161695,175.8033917442042,0.01834777178337601,175.8033917442042,0.02644662921634435,206.5316260091528,0.0016966426168909883,1787842449.4148786
exp,512,21074549,191,cpu,9.77728581620066,0.0003436999977566302,13.133076199999778,0.07297589999507181,13.206395799992606,145.55504503596742,175.10221224811164,175.5943666112511,176.48142507787583,176.75307315575265,177.1105150637772,177.40196979180052,177.7243076749137,178.06356802740956,178.8416744813241,180.31361315490358,206.03069185912216,18,145.07515747925558,0.0033078548047101993,175.8033917442042,0.003988429854145098,175.8033917442042,0.0011889709912833821,175.8033917442042,0.0038567704919947226,175.8033917442042,0.005401951589934343,175.8033917442042,0.007435142784246661,175.8033917442042,0.009092987522802074,175.8033917442042,0.01092650097163342,175.8033917442042,0.012856272343675534,175.8033917442042,0.017282275995793347,175.8033917442042,0.025654916927096646,206.5316260091528,0.00242545976957759,1787842462.6461995
exp,512,21074646,206,cpu,11.434126533155,0.0003262999962316826,12.964961100005894,0.06408539999392815,13.029372799996054,145.5785295025929,175.12269699601873,175.27259115649238,176.29228417961056,176.6704309815588,176.99310851451642,177.25801421518347,177.38497614964018,177.67993075462985,178.58665018504004,180.30786836606342,206.2031580977679,19,145.07515747925558,0.0034697327377313627,175.8033917442042,0.0038719090765659252,175.8033917442042,0.0030192852506743992,175.8033917442042,0.0027809044555733835,175.8033917442042,0.004931868655959546,175.8033917442042,0.006767314091660309,175.8033917442042,0.008274143385673498,175.8033917442042,0.008996324756562217,175.8033917442042,0.01067407739866614,175.8033917442042,0.01583165383342275,175.8033917442042,0.025622239577796583,206.5316260091528,0.0015904000647840178,1787842475.6981225
